,sales_count,name_store,name_product,street,city,state,country,latitude,longitude,zip_code,products,sales,unpriced_sales,priced_sales,start_date,end_date,is_actual_price,price,inventory_price
764,7.0,whole foods,metra electronics,2201 i street nw, washington,DC,USA,38.900846,-77.049386,20427,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,4.19,4.99
765,259.0,whole foods,nakamichi,2201 i street nw, washington,DC,USA,38.900846,-77.049386,20427,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,2.99,3.49
766,,whole foods,naim,2201 i street nw, washington,DC,USA,38.900846,-77.049386,20427,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,5.79,7.99
767,11.0,whole foods,orion,2201 i street nw, washington,DC,USA,38.900846,-77.049386,20427,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,7.19,8.99
768,,best world,osio,3178 mount pleasant st nw,washington,DC,USA,38.931,-77.0383,20010,0.0,0.0,0.0,0.0,03/30/2022,,TRUE,102.98,135.98
769,,whole foods,panasonic,2201 i street nw, washington,DC,USA,38.900846,-77.049386,20427,837.0,837.0,0.0,837.0,08/06/2022,,TRUE,39.89,49.95
770,39.0,best world,pioneer,3178 mount pleasant st nw,washington,DC,USA,38.931,-77.0383,20010,0.0,0.0,0.0,0.0,02/23/2022,,TRUE,16.99,8.99
771,65.0,rite aid #3845,polk audio,1815 connecticut avenue nw universal building,washington,DC,USA,38.914885,-77.045915,20009,0.0,0.0,0.0,0.0,03/13/2022,,TRUE,5.99,7.39
772,,whole foods,pyle audio,2201 i street nw, washington,DC,USA,38.900846,-77.049386,20427,837.0,837.0,0.0,837.0,08/08/2022,,TRUE,5.49,6.99
773,31.0,whole foods,revel,2201 i street nw, washington,DC,USA,38.900846,-77.049386,20427,837.0,837.0,0.0,837.0,07/16/2022,,TRUE,4.99,5.99
774,26.0,whole foods,rockford fosgate,2201 i street nw, washington,DC,USA,38.900846,-77.049386,20427,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,4.79,5.99
775,1.0,cvs pharmacy #01344,sanyo,500 12th st se,washington,DC,USA,38.882547,-76.989912,20003,48.0,0.0,0.0,0.0,03/19/2022,,TRUE,8.49,8.99
776,223.0,walgreens,sony,1155 f st nw,washington,DC,USA,38.897582,-77.027637,20045,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,4.29,6.29
777,,walmart washington supercenter,woodman,310 riggs road ne,washington,DC,US,38.957531,-77.002461,20011,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,18.28,25.02
778,11.0,family dollar #6519,perfumes,"2305 ave.ne, ","washington,",DC,USA,38.9300647,-76.97313242443286,20018,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
779,,whole foods,fashion,2201 i street nw, washington,DC,USA,38.900846,-77.049386,20427,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,8.99,9.99
780,,morton 8th st pharmacy llc,Kretek,724 e capitol st ne,washington,DC,USA,38.890058,-76.995179,20540,3680.0,0.0,0.0,0.0,08/04/2022,,TRUE,5.99,
781,1.0,cvs pharmacy #01344,lights,500 12th st se,washington,DC,USA,38.882547,-76.989912,20003,48.0,0.0,0.0,0.0,03/19/2022,,TRUE,8.49,8.99
782,0.0,bed bath and beyond,Menthol,3100 14th street,"washington,",DC,USA,38.9298584,-77.03332391453975,20010,0.0,0.0,0.0,0.0,03/02/2022,,TRUE,13.89,14.89
783,,whole foods,tobacco,2201 i street nw, washington,DC,USA,38.900846,-77.049386,20427,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,6.19,7.69
784,1900.0,rite aid #3845,Elements Rolling Paper,1815 connecticut avenue nw universal building,washington,DC,USA,38.914885,-77.045915,20009,0.0,0.0,0.0,0.0,03/05/2022,,TRUE,3.89,6.29
785,,best world,filter,3178 mount pleasant st nw,washington,DC,USA,38.931,-77.0383,20010,0.0,0.0,0.0,0.0,03/30/2022,,TRUE,225.98,245.98
786,1779.0,cvs pharmacy #01344,Chalk Paint Additives,500 12th st se,washington,DC,USA,38.882547,-76.989912,20003,48.0,0.0,0.0,0.0,03/19/2022,,TRUE,15.49,6.99
787,7.0,whole foods,ashtray,2201 i street nw, washington,DC,USA,38.900846,-77.049386,20427,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,10.29,9.49
788,2.0,whole foods,holder,2201 i street nw, washington,DC,USA,38.900846,-77.049386,20427,837.0,837.0,0.0,837.0,08/05/2022,,TRUE,1.79,1.99
789,,whole foods,lighter,2201 i street nw, washington,DC,USA,38.900846,-77.049386,20427,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,2.79,3.49
790,28.0,whole foods,pack,2201 i street nw, washington,DC,USA,38.900846,-77.049386,20427,837.0,837.0,0.0,837.0,08/05/2022,,TRUE,11.49,8.59
791,0.0,bed bath and beyond,vending machine,3100 14th street,"washington,",DC,USA,38.9298584,-77.03332391453975,20010,0.0,0.0,0.0,0.0,02/23/2022,,TRUE,10.39,11.39
792,,whole foods,rolling papers,2201 i street nw, washington,DC,USA,38.900846,-77.049386,20427,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,8.99,9.99
793,,whole foods,construction,2201 i street nw, washington,DC,USA,38.900846,-77.049386,20427,837.0,837.0,0.0,837.0,08/09/2022,,TRUE,10.99,9.29
794,,walmart washington supercenter,Computer Usage Company,310 riggs road ne,washington,DC,US,38.957531,-77.002461,20011,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,46.43,6.98
795,,bed bath and beyond,marketing,3100 14th street,"washington,",DC,USA,38.9298584,-77.03332391453975,20010,0.0,0.0,0.0,0.0,03/02/2022,,TRUE,7.29,8.29
796,0.0,bed bath and beyond,regulation,3100 14th street,"washington,",DC,USA,38.9298584,-77.03332391453975,20010,0.0,0.0,0.0,0.0,03/02/2022,,TRUE,10.19,13.19
797,1.0,whole foods,safety,2201 i street nw, washington,DC,USA,38.900846,-77.049386,20427,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,5.29,6.99
798,4.0,whole foods,juul,2201 i street nw, washington,DC,USA,38.900846,-77.049386,20427,837.0,837.0,0.0,837.0,08/05/2022,,TRUE,3.39,3.79
799,139.0,walgreens,logic,1155 f st nw,washington,DC,USA,38.897582,-77.027637,20045,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,27.99,31.99
800,,shoprite pharmacy,njoy,"1600 newport pike,","wilmington,",DE,USA,,,19804,0.0,0.0,0.0,0.0,01/06/2022,,TRUE,6.34,6.59
801,45.0,walgreens #11020,category,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,11.99,13.99
802,237.0,walgreens #11020,commons,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,9.99,11.49
803,3.0,best buy,Kevin D. Altria,4807 concord pike,"wilmington,",DE,USA,0.0,0.0,19803,0.0,0.0,0.0,0.0,03/30/2022,,TRUE,105.98,75.98
804,2.0,family dollar #10955,basic,"2600 northeast blvd.,","wilmington,",DE,USA,39.7513298,-75.5259939,19802,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,3.24,3.49
805,144.0,walgreens #11020,Benson & Hedges,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,24.49,26.99
806,,walgreens #11020,cambridge,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,02/07/2022,,TRUE,2.24,2.49
807,147.0,walgreens #11020,chesterfield,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,3.49,4.99
808,41.0,walgreens #11020,colt,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,7.99,8.49
809,3.0,walgreens #11020,lark,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,21.99,23.99
810,74.0,walgreens #11020,l&m,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,12.49,14.49
811,1.0,big lots,marlboro,900 eskridge hwy,"seaford,",DE,USA,38.651392,-75.60330384528744,19973,0.0,0.0,0.0,0.0,03/02/2022,,TRUE,205.97,305.97
812,14.0,rite aid pharmacy 04918,parliament,40 georgetown plaza,georgetown,DE,USA,38.680934,-75.396311,19947,0.0,0.0,0.0,0.0,03/19/2022,,TRUE,3.19,3.49
813,161.0,rite aid pharmacy 04918,copenhagen,40 georgetown plaza,georgetown,DE,USA,38.680934,-75.396311,19947,0.0,0.0,0.0,0.0,03/17/2022,,TRUE,9.49,10.99
814,80.0,walgreens #11020,red seal,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,12.49,14.49
815,36.0,rite aid pharmacy 04918,prince albert,40 georgetown plaza,georgetown,DE,USA,38.680934,-75.396311,19947,0.0,0.0,0.0,0.0,03/15/2022,,TRUE,3.99,4.99
816,223.0,walgreens #11020,chateau ste. michelle,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,4.29,6.29
817,0.0,family dollar #10955,House Of Prince,"2600 northeast blvd.,","wilmington,",DE,USA,39.7513298,-75.5259939,19802,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,6.49,7.49
818,,walgreens #11020,The Crescent Rod,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,5.99,6.99
819,,family dollar #10955,kohl's,"2600 northeast blvd.,","wilmington,",DE,USA,39.7513298,-75.5259939,19802,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
820,121.0,shoprite pharmacy,alain delon,"1600 newport pike,","wilmington,",DE,USA,,,19804,0.0,0.0,0.0,0.0,03/07/2022,,TRUE,5.54,5.79
821,,walgreens #11020,belinda,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,8.49,9.49
822,,walgreens #11020,caballero,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,8.99,10.99
823,328.0,walgreens #11020,caines,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,02/09/2022,,TRUE,6.99,8.99
824,,walgreens #11020,Carroll's Irish Gifts,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,8.99,9.99
825,,king street food mart,derby,625 north king st,wilmington,DE,USA,0.0,0.0,0,0.0,0.0,0.0,0.0,03/17/2022,,TRUE,131.99,32.99
826,,best buy,du maurier,4807 concord pike,"wilmington,",DE,USA,0.0,0.0,19803,0.0,0.0,0.0,0.0,03/30/2022,,TRUE,30.98,45.98
827,0.0,family dollar #10955,dunhill,"2600 northeast blvd.,","wilmington,",DE,USA,39.7513298,-75.5259939,19802,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,5.09,6.09
828,442.0,walgreens #11020,everest,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,02/09/2022,,TRUE,9.49,10.49
829,,walgreens #11020,gunston,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,9.99,11.99
830,,family dollar #10955,hb,"2600 northeast blvd.,","wilmington,",DE,USA,39.7513298,-75.5259939,19802,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
831,,walmart rehoboth beach store,hollywood,18922 rehoboth mall blvd,rehoboth beach,DE,US,38.727231,-75.132453,19958,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,18.75,5.48
832,2.0,family dollar #10955,kent,"2600 northeast blvd.,","wilmington,",DE,USA,39.7513298,-75.5259939,19802,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,3.24,3.49
833,,family dollar #10955,kim,"2600 northeast blvd.,","wilmington,",DE,USA,39.7513298,-75.5259939,19802,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
834,247.0,walgreens #11020,king's,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,25.99,28.99
835,218.0,walgreens #11020,kingsway,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/07/2022,,TRUE,11.49,13.49
836,110.0,walgreens #11020,kool,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,27.99,31.99
837,,target,Jadran Hawke,1050 brandywine pkwy, wilmington,DE,USA,39.83067,-75.540736,19810,60766.0,0.0,0.0,0.0,03/17/2022,,TRUE,5.59,6.59
838,27.0,walgreens #11020,lexington,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,02/15/2022,,TRUE,5.24,5.49
839,89.0,walgreens #11020,look,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,10.99,12.49
840,,staples,Lucky Strike,"3200 kirkwood hwy,","wilmington,",DE,USA,,,19808,0.0,0.0,0.0,0.0,01/06/2022,,TRUE,1.99,4.49
841,466.0,family dollar #10955,main,"2600 northeast blvd.,","wilmington,",DE,USA,39.7513298,-75.5259939,19802,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
842,60.0,walgreens #11020,ms,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,9.99,12.99
843,3.0,big lots,north state,900 eskridge hwy,"seaford,",DE,USA,38.651392,-75.60330384528744,19973,0.0,0.0,0.0,0.0,03/10/2022,,TRUE,105.98,70.98
844,33.0,family dollar #10955,London Pall Mall Gallery,"2600 northeast blvd.,","wilmington,",DE,USA,39.7513298,-75.5259939,19802,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
845,,family dollar #10955,parisienne,"2600 northeast blvd.,","wilmington,",DE,USA,39.7513298,-75.5259939,19802,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,3.69,5.19
846,0.0,walgreens #11020,player's,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,21.99,25.99
847,0.0,walgreens #11020,Jin Ling,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,8.99,10.99
848,,sephora,prince,"118 christiana mall,","newark,",DE,USA,,,19702,0.0,0.0,0.0,0.0,02/25/2022,,TRUE,22.0,44.0
849,,walgreens #11020,rambler,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,26.99,28.99
850,,walmart rehoboth beach store,ritz,18922 rehoboth mall blvd,rehoboth beach,DE,US,38.727231,-75.132453,19958,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,5.28,5.98
851,,walmart rehoboth beach store,sax,18922 rehoboth mall blvd,rehoboth beach,DE,US,38.727231,-75.132453,19958,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,2.34,3.65
852,,family dollar #10955,teddy,"2600 northeast blvd.,","wilmington,",DE,USA,39.7513298,-75.5259939,19802,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,3.69,5.19
853,,shoprite pharmacy,Visit Amazon's Billie Tekel Elias Page,"1600 newport pike,","wilmington,",DE,USA,,,19804,0.0,0.0,0.0,0.0,01/06/2022,,TRUE,6.34,6.59
854,59.0,target,viceroy,1050 brandywine pkwy, wilmington,DE,USA,39.83067,-75.540736,19810,60766.0,0.0,0.0,0.0,03/17/2022,,TRUE,14.39,15.39
855,41.0,walgreens #11020,vogue,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,7.99,8.49
856,,family dollar #10955,winfield,"2600 northeast blvd.,","wilmington,",DE,USA,39.7513298,-75.5259939,19802,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
857,2.0,family dollar #10955,alfa,"2600 northeast blvd.,","wilmington,",DE,USA,39.7513298,-75.5259939,19802,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,3.24,3.49
858,74.0,walgreens #11020,barclay,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,12.49,14.49
859,84.0,walgreens #11020,Erik el Belga,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,8.49,9.49
860,459.0,rite aid pharmacy 04918,elita,40 georgetown plaza,georgetown,DE,USA,38.680934,-75.396311,19947,0.0,0.0,0.0,0.0,03/17/2022,,TRUE,3.79,4.79
861,0.0,walgreens #11020,free,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,3.49,4.49
862,,walmart rehoboth beach store,Union Export House,18922 rehoboth mall blvd,rehoboth beach,DE,US,38.727231,-75.132453,19958,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,18.2,25.0
863,89.0,family dollar #10955,atika,"2600 northeast blvd.,","wilmington,",DE,USA,39.7513298,-75.5259939,19802,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
864,0.0,walmart rehoboth beach store,bastos,18922 rehoboth mall blvd,rehoboth beach,DE,US,38.727231,-75.132453,19958,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,24.06,36.17
865,225.0,walgreens #11020,cabinet,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,30.99,34.99
866,40.0,family dollar #10955,capstan,"2600 northeast blvd.,","wilmington,",DE,USA,39.7513298,-75.5259939,19802,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,3.54,3.79
867,76.0,walgreens #11020,cohiba,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,8.99,10.99
868,3.0,walgreens #11020,davidoff,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,10.99,11.99
869,,walmart rehoboth beach store,embassy,18922 rehoboth mall blvd,rehoboth beach,DE,US,38.727231,-75.132453,19958,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,1.58,4.88
870,1.0,walgreens #11020,fortuna,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/07/2022,,TRUE,19.99,20.99
871,,walmart rehoboth beach store,jps,18922 rehoboth mall blvd,rehoboth beach,DE,US,38.727231,-75.132453,19958,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,13.92,18.99
872,152.0,rite aid pharmacy 04918,juno,40 georgetown plaza,georgetown,DE,USA,38.680934,-75.396311,19947,0.0,0.0,0.0,0.0,03/19/2022,,TRUE,10.69,8.49
873,3.0,walgreens #11020,maverick,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,30.99,34.99
874,237.0,walgreens #11020,regal,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,9.99,11.49
875,0.0,cvs pharmacy #17621,richmond,800 christiana mall,newark,DE,USA,39.678309,-75.649984,19804,48.0,0.0,0.0,0.0,03/19/2022,,TRUE,5.99,9.29
876,0.0,walgreens #11020,salem,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,7.99,8.49
877,45.0,cvs pharmacy #17621,strand,800 christiana mall,newark,DE,USA,39.678309,-75.649984,19804,48.0,0.0,0.0,0.0,03/19/2022,,TRUE,8.49,8.99
878,139.0,walgreens #11020,west,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,27.99,31.99
879,89.0,family dollar #10955,winston,"2600 northeast blvd.,","wilmington,",DE,USA,39.7513298,-75.5259939,19802,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
880,1.0,walgreens #11020,woodbine,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/07/2022,,TRUE,19.99,20.99
881,355.0,walgreens #11020,backwoods,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,24.99,27.99
882,3.0,walgreens #11020,henry clay,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,10.99,11.99
883,1.0,walgreens #11020,phillies,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/07/2022,,TRUE,19.99,20.99
884,519.0,walgreens #11020,blu,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,02/15/2022,,TRUE,8.49,9.99
885,164.0,walgreens #11020,Rizla,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,9.99,11.99
886,2.0,walgreens #11020,altadis,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,7.49,8.99
887,,walgreens #11020,Cigarette Makers H.F. & Pr. F. Reemtsma,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,26.99,28.99
888,14.0,rite aid pharmacy 04918,Churchman's Navy At Work,40 georgetown plaza,georgetown,DE,USA,38.680934,-75.396311,19947,0.0,0.0,0.0,0.0,03/19/2022,,TRUE,3.19,3.49
889,164.0,walgreens #11020,Visit Amazon's William Wills Page,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,20.99,21.99
890,0.0,best buy,camel,4807 concord pike,"wilmington,",DE,USA,0.0,0.0,19803,0.0,0.0,0.0,0.0,03/30/2022,,TRUE,45.98,65.98
891,73.0,rite aid pharmacy 04918,capri,40 georgetown plaza,georgetown,DE,USA,38.680934,-75.396311,19947,0.0,0.0,0.0,0.0,03/19/2022,,TRUE,14.99,15.99
892,73.0,walgreens #11020,doral,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,02/15/2022,,TRUE,5.29,6.29
893,245.0,walgreens #11020,eclipse,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,12.79,14.79
894,74.0,walgreens #11020,more,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,66.99,71.99
895,1.0,big lots,newport,900 eskridge hwy,"seaford,",DE,USA,38.651392,-75.60330384528744,19973,0.0,0.0,0.0,0.0,03/02/2022,,TRUE,205.97,305.97
896,0.0,walgreens #11020,true,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,10.99,13.99
897,,family dollar #10955,vantage,"2600 northeast blvd.,","wilmington,",DE,USA,39.7513298,-75.5259939,19802,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
898,84.0,walgreens #11020,grizzly,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,8.49,9.49
899,76.0,walgreens #11020,kodiak,839 n market st,wilmington,DE,USA,39.744591,-75.548836,19801,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,8.99,10.99
900,185.0,walgreens,american motors,300 ryders lane,miami,FL,USA,25.778535,-80.336786,33172,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,7.49,8.99
901,70.0,best price foods,Auburn Automobile Co,8078 lone star road,jacksonville,FL,USA,30.3376,-81.5713,32211,0.0,0.0,0.0,0.0,03/30/2022,,TRUE,71.98,85.98
902,,walmart market 3013,austin,7500 66th st north,pinellas park,FL,USA,27.840102,-82.728809,33781,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,21.99,3.68
903,0.0,walmart market 3013,cord,7500 66th st north,pinellas park,FL,USA,27.840102,-82.728809,33781,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,2.75,20.0
904,111.0,walgreens,de soto,300 ryders lane,miami,FL,USA,25.778535,-80.336786,33172,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,8.49,8.99
905,,walmart market 3013,Duesenberg,7500 66th st north,pinellas park,FL,USA,27.840102,-82.728809,33781,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,14.99,6.18
906,245.0,walgreens,eagle,300 ryders lane,miami,FL,USA,25.778535,-80.336786,33172,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,12.79,14.79
907,,best price foods,edsel,8078 lone star road,jacksonville,FL,USA,30.3376,-81.5713,32211,0.0,0.0,0.0,0.0,03/30/2022,,TRUE,315.98,355.98
908,0.0,walgreens,essex,300 ryders lane,miami,FL,USA,25.778535,-80.336786,33172,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,8.49,9.49
909,,walmart market 3013,holden,7500 66th st north,pinellas park,FL,USA,27.840102,-82.728809,33781,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,21.99,3.68
910,33.0,family dollar #6490,imperial,"1401 howland blvd,","deltona,",FL,USA,28.903159,-81.1730411,32738,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
911,,walmart market 3013,lasalle,7500 66th st north,pinellas park,FL,USA,27.840102,-82.728809,33781,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,10.18,8.68
912,60.0,walgreens,British Leyland Motors,300 ryders lane,miami,FL,USA,25.778535,-80.336786,33172,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,9.99,12.99
